TIMESTAMP ECG(microV)
789051987863138816 26
789051987870833408 35
789051987878527872 47
789051987886222464 71
789051987893917056 68
789051987901611648 68
789051987909306240 87
789051987917000832 75
789051987924695424 56
789051987932390016 56
789051987940084608 56
789051987947779072 47
789051987955473664 44
789051987963168256 49
789051987970862848 47
789051987978557440 28
789051987986252032 7
789051987993946624 0
789051988001641216 -9
789051988009335680 -11
789051988017030272 -9
789051988024724864 -7
789051988032419456 -7
789051988040114048 -2
789051988047808640 0
789051988055503232 2
789051988063197810 7
789051988070892416 4
789051988078587008 2
789051988086281728 -7
789051988093976320 -37
789051988101671040 -35
789051988109365632 -18
789051988117060352 -42
789051988124754944 -68
789051988132449536 -44
789051988140144256 -42
789051988147838848 -92
789051988155533568 -111
789051988163228160 -82
789051988170922880 -71
789051988178617472 -63
789051988186312064 -35
789051988194006784 -21
789051988201701376 -40
789051988209396096 -78
789051988217090688 -94
789051988224785408 -82
789051988232480000 -73
789051988240174592 -85
789051988247869312 -97
789051988255563904 -85
789051988263258624 -78
789051988270953216 -87
789051988278647936 -85
789051988286342528 -73
789051988294037120 -68
789051988301731840 -78
789051988309426432 -104
789051988317121152 -82
789051988324815744 92
789051988332510464 355
789051988340205056 480
789051988347899648 355
789051988355594368 68
789051988363288960 -189
789051988370983680 -210
789051988378678272 -82
789051988386372992 -92
789051988394067584 -161
789051988401762176 -127
789051988409456896 -89
789051988417151488 -106
789051988424846208 -106
789051988432540800 -89
789051988440235520 -89
789051988447930112 -101
789051988455624704 -99
789051988463319424 -87
789051988471014016 -75
789051988478708736 -66
789051988486403328 -52
789051988494098048 -49
789051988501792640 -63
789051988509487232 -73
789051988517181952 -47
789051988524876544 -23
789051988532571264 -21
789051988540265856 -26
789051988547960576 -18
789051988555655168 -2
789051988563349760 11
789051988571044480 16
789051988578739072 -2
789051988586433792 -18
789051988594128384 -14
789051988601823104 -4
789051988609517696 7
789051988617212288 30
789051988624907032 47
789051988632601856 28
789051988640296704 -40
789051988647991424 -116
789051988655686272 -111
789051988663380992 -75
789051988671075840 -108
789051988678770560 -127
789051988686465408 -97
789051988694160128 -116
789051988701854976 -132
789051988709549696 -101
789051988717244544 -87
789051988724939264 -101
789051988732634112 -111
789051988740328832 -94
789051988748023680 -75
789051988755718400 -75
789051988763413248 -89
789051988771107968 -101
789051988778802816 -104
789051988786497536 -106
789051988794192384 -94
789051988801887104 -80
789051988809581952 -61
789051988817276672 -49
789051988824971520 -59
789051988832666240 -42
789051988840361088 66
789051988848055808 111
789051988855750656 -108
789051988863445504 -248
789051988871140224 -118
789051988878835072 -68
789051988886529792 -116
789051988894224640 -101
789051988901919360 -111
789051988909614208 -137
789051988917308928 -113
789051988925003776 -89
789051988932698496 -87
789051988940393344 -66
789051988948088064 -44
789051988955782912 -87
789051988963477632 -149
789051988971172480 -75
789051988978867200 149
789051988986562048 381
789051988994256768 431
789051989001951616 222
789051989009646336 -97
789051989017341184 -243
789051989025035904 -125
789051989032730752 -68
789051989040425472 -153
789051989048120320 -137
789051989055815040 -59
789051989063509888 -61
789051989071204608 -75
789051989078899456 -80
789051989086594304 -123
789051989094289024 -156
789051989101983872 -118
789051989109678592 -63
789051989117373440 -75
789051989125068160 -106
789051989132763008 -85
789051989140457728 -54
789051989148152576 -54
789051989155847296 -44
789051989163542144 2
789051989171236864 18
789051989178931712 -35
789051989186626426 -54
789051989194321280 -4
789051989202016128 4
789051989209710848 -30
789051989217405696 -7
789051989225100416 47
789051989232795264 23
789051989240489984 -37
789051989248184832 -9
789051989255879552 54
789051989263574400 -11
789051989271269120 -82
789051989278963968 18
789051989286658688 61
789051989294353536 -66
789051989302048256 -75
789051989309743104 -14
789051989317437824 -87
789051989325132672 -139
789051989332827392 -82
789051989340522240 -71
789051989348216960 -92
789051989355911808 -71
789051989363606528 -59
789051989371301376 -61
789051989378996096 -54
789051989386690944 -33
789051989394385664 -9
789051989402080512 -28
789051989409775232 -66
789051989417470080 -47
789051989425164928 -66
789051989432859648 -106
789051989440554496 -35
789051989448249216 14
789051989455944064 -37
789051989463638784 -33
789051989471333632 47
789051989479028352 75
789051989486723200 56
789051989494417920 -37
789051989502112768 -172
789051989509807488 -172
789051989517502336 -113
789051989525197056 -87
789051989532891904 -52
789051989540586624 -52
789051989548281472 -61
789051989555976192 -59
789051989563671040 -61
789051989571365760 -66
789051989579060608 -63
789051989586755328 -44
789051989594450176 -23
789051989602144896 52
789051989609839744 296
789051989617534464 483
789051989625229312 319
789051989632924032 42
789051989640618880 -134
789051989648313728 -182
789051989656008448 0
789051989663703296 40
789051989671398016 -161
789051989679092864 -111
789051989686787584 16
789051989694482432 -101
789051989702177152 -177
789051989709872000 -132
789051989717566720 -116
789051989725261568 -87
789051989732956288 -52
789051989740651136 -35
789051989748345820 28
789051989756040192 66
789051989763734528 -87
789051989771428992 -201
789051989779123328 -49
789051989786817664 59
789051989794512000 -30
789051989802206464 -37
789051989809900800 4
789051989817595136 -40
789051989825289472 -7
789051989832983936 87
789051989840678272 14
789051989848372608 -137
789051989856066944 -80
789051989863761408 18
789051989871455744 -16
789051989879150080 -23
789051989886844416 33
789051989894538880 101
789051989902233216 116
789051989909927552 -37
789051989917621888 -172
789051989925316352 -99
789051989933010688 -2
789051989940705024 28
789051989948399360 9
789051989956093824 -85
789051989963788160 -80
789051989971482496 16
789051989979176832 -52
789051989986871296 -146
789051989994565632 -21
789051990002259968 44
789051990009954304 -85
789051990017648768 -108
789051990025343104 -40
789051990033037440 -37
789051990040731776 -44
789051990048426240 -33
789051990056120576 0
789051990063814912 44
789051990071509248 7
789051990079203712 -49
789051990086898048 -16
789051990094592384 -28
789051990102286720 -52
789051990109981184 -30
789051990117675520 -2
789051990125369856 18
789051990133064192 -82
789051990140758656 -172
789051990148452992 -94
789051990156147328 -18
789051990163841664 7
789051990171536128 -2
789051990179230464 -59
789051990186924800 -47
789051990194619136 -44
789051990202313600 -123
789051990210007936 0
789051990217702272 345
789051990225396608 532
789051990233091072 374
789051990240785408 63
789051990248479744 -108
789051990256174080 -156
789051990263868544 -134
789051990271562880 -42
789051990279257216 -16
789051990286951552 -108
789051990294646016 -134
789051990302340352 -97
789051990310034698 -123
789051990317729536 -71
789051990325424384 21
789051990333119104 -28
789051990340813952 -94
789051990348508672 -99
789051990356203520 -68
789051990363898240 -33
789051990371593088 -111
789051990379287808 -161
789051990386982656 -61
789051990394677376 -16
789051990402372224 -56
789051990410066944 -42
789051990417761792 26
789051990425456512 71
789051990433151360 -9
789051990440846080 -87
789051990448540928 0
789051990456235648 54
789051990463930496 -7
789051990471625216 -33
789051990479320064 18
789051990487014784 61
789051990494709632 61
789051990502404352 63
789051990510099200 -4
789051990517793920 -116
789051990525488768 -89
789051990533183488 4
789051990540878336 -21
789051990548573184 -92
789051990556267904 -63
789051990563962752 -18
789051990571657472 -44
789051990579352320 -73
789051990587047040 -47
789051990594741888 -28
789051990602436608 -37
789051990610131456 -44
789051990617826176 -37
789051990625521024 -30
789051990633215744 -30
789051990640910592 -26
789051990648605312 -16
789051990656300160 -7
789051990663994880 0
789051990671689728 9
789051990679384448 14
789051990687079296 0
789051990694774016 -18
789051990702468864 -26
789051990710163584 -18
789051990717858432 -11
789051990725553152 -16
789051990733248000 -26
789051990740942720 -23
789051990748637568 -11
789051990756332288 -11
789051990764027136 -9
789051990771721984 9
789051990779416704 23
789051990787111552 7
789051990794806272 -35
789051990802501120 2
789051990810195840 222
789051990817890688 471
789051990825585408 487
789051990833280256 229
789051990840974976 -82
789051990848669824 -184
789051990856364544 -75
789051990864059392 -4
789051990871754092 -35
789051990879448960 -40
789051990887143808 -16
789051990894838528 -16
789051990902533376 -23
789051990910228096 -18
789051990917922944 -11
789051990925617664 -11
789051990933312512 -16
789051990941007232 -23
789051990948702080 -28
789051990956396800 -21
789051990964091648 -18
789051990971786368 -28
789051990979481216 -23
789051990987175936 -16
789051990994870784 -26
789051991002565504 -21
789051991010260352 0
789051991017955072 14
789051991025649920 16
789051991033344640 18
789051991041039488 26
789051991048734208 30
789051991056429056 30
789051991064123776 30
789051991071818624 40
789051991079513344 37
789051991087208192 28
789051991094902912 23
789051991102597760 21
789051991110292608 16
789051991117987328 0
789051991125682176 -30
789051991133376896 -42
789051991141071744 -40
789051991148766464 -44
789051991156461312 -49
789051991164156032 -44
789051991171850880 -42
789051991179545600 -37
789051991187240448 -35
789051991194935168 -47
789051991202630016 -52
789051991210324736 -42
789051991218019584 -35
789051991225714304 -33
789051991233409152 -23
789051991241103872 -2
789051991248798720 9
789051991256493440 0
789051991264188288 -4
789051991271883008 0
789051991279577856 -16
789051991287272576 -47
789051991294967424 -54
789051991302662144 -52
789051991310356992 -52
789051991318051712 -42
789051991325746560 -40
789051991333441408 -56
789051991341136128 -54
789051991348830976 -35
789051991356525696 -40
789051991364220544 -56
789051991371915264 -59
789051991379610112 -85
789051991387304832 -99
789051991394999680 49
789051991402694400 357
789051991410389248 551
789051991418083968 445
789051991425778816 149
789051991433473486 -139
789051991441168384 -210
789051991448863232 -99
789051991456557952 -71
789051991464252800 -113
789051991471947520 -87
789051991479642368 -54
789051991487337088 -63
789051991495031936 -78
789051991502726656 -71
789051991510421504 -66
789051991518116224 -68
789051991525811072 -59
789051991533505792 -47
789051991541200640 -49
789051991548895360 -49
789051991556590208 -33
789051991564284928 -16
789051991571979776 -16
789051991579674496 -18
789051991587369344 -4
789051991595064064 9
789051991602758912 14
789051991610453632 26
789051991618148480 40
789051991625843200 35
789051991633538048 26
789051991641232768 33
789051991648927616 44
789051991656622336 37
789051991664317184 33
789051991672012032 33
789051991679706752 18
789051991687401600 7
789051991695096320 9
789051991702791168 2
789051991710485888 -7
789051991718180736 -16
789051991725875456 -28
789051991733570304 -28
789051991741265024 -26
789051991748959872 -28
789051991756654592 -26
789051991764349440 -23
789051991772044160 -35
789051991779739008 -44
789051991787433728 -30
789051991795128576 -16
789051991802823296 -18
789051991810518144 -26
789051991818212864 -16
789051991825907712 2
789051991833602432 4
789051991841297280 7
789051991848992000 26
789051991856686848 11
789051991864381568 -30
789051991872076416 -52
789051991879771136 -52
789051991887465984 -49
789051991895160832 -52
789051991902855552 -54
789051991910550400 -47
789051991918245120 -42
789051991925939968 -47
789051991933634688 -42
789051991941329536 -33
789051991949024256 -49
789051991956719104 -99
789051991964413824 -146
789051991972108672 -89
789051991979803392 172
789051991987498240 494
789051991995192880 589
789051992002887680 407
789051992010582528 78
789051992018277248 -187
789051992025972096 -177
789051992033666816 -56
789051992041361664 -68
789051992049056384 -123
